data_pedido,modo_envio,nome_cliente,segmento_cliente,cidade,estado,regiao,departamento,tipo_produto,vendas,quantidade,lucro
2016-05-08,Entrega padrão,Pedro Henrique Dias,B2C,Aracaju,Sergipe,Nordeste,Materiais de construção,ferramentas,2965.89,4,830.45
2019-02-06,Econômica,Renan Souza,B2C,Itatiba,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,829.57,4,-1451.75
2019-02-06,Econômica,Renan Souza,B2C,Itatiba,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,24.21,5,2.42
2016-04-19,Entrega padrão,Caroline Cavalcanti,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,9.14,2,3.43
2016-04-19,Entrega padrão,Caroline Cavalcanti,B2C,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,ferramentas,1078.0,3,-61.6
2016-04-19,Entrega padrão,Caroline Cavalcanti,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,fertilizantes,507.8,3,171.38
2016-04-19,Entrega padrão,Caroline Cavalcanti,B2C,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,ferramentas automotivas,775.12,3,96.89
2018-05-11,Entrega padrão,Daniela da Mota,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,pesticidas,40.66,2,19.93
2018-11-26,Entrega padrão,Isadora Gonçalves,B2B,Divinópolis,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,1915.56,4,229.87
2018-11-26,Entrega padrão,Isadora Gonçalves,B2B,Divinópolis,Minas Gerais,Sudeste,Automotivo,equipamentos de limpeza,1087.73,8,402.46
2019-03-04,Entrega padrão,Caroline Viana,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,3568.1,8,1498.6
2019-03-04,Entrega padrão,Caroline Viana,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,579.2,3,-57.92
2017-12-07,Econômica,Yuri Vieira,B2C,Teresina,Piauí,Nordeste,Automotivo,pneus,591.4,6,171.5
2016-08-26,Entrega padrão,Igor Pereira,B2C,Fortaleza,Ceará,Nordeste,Automotivo,pneus,3427.01,7,257.03
2018-10-23,24 horas,Kamilly Porto,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,pesticidas,22.71,1,10.9
2018-10-23,24 horas,Kamilly Porto,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,decoração de jardim,28.36,3,7.66
2018-10-23,24 horas,Kamilly Porto,B2C,Fortaleza,Ceará,Nordeste,Materiais de construção,iluminação,346.6,3,103.98
2019-07-22,Entrega padrão,Thales Sales,B2C,Juiz de Fora,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,346.6,6,100.51
2019-07-22,Entrega padrão,Thales Sales,B2C,Juiz de Fora,Minas Gerais,Sudeste,Automotivo,pneus,924.66,4,231.17
2019-07-22,Entrega padrão,Thales Sales,B2C,Juiz de Fora,Minas Gerais,Sudeste,Materiais de construção,iluminação,29.92,5,13.16
2019-07-22,Entrega padrão,Thales Sales,B2C,Juiz de Fora,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,66.91,6,19.4
2019-07-22,Entrega padrão,Thales Sales,B2C,Juiz de Fora,Minas Gerais,Sudeste,Materiais de construção,encanamentos,1030.0,3,236.9
2019-07-22,Entrega padrão,Thales Sales,B2C,Juiz de Fora,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,50.8,3,24.38
2019-07-22,Entrega padrão,Thales Sales,B2C,Juiz de Fora,Minas Gerais,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,787.85,2,39.39
2017-05-01,Entrega padrão,Alice Ribeiro,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,decoração de jardim,117.81,3,32.99
2017-05-01,Entrega padrão,Alice Ribeiro,B2B,Salvador,Bahia,Nordeste,Automotivo,pneus,67.32,5,5.89
2018-06-14,Econômica,Larissa da Conceição,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,114.13,2,39.95
2017-05-05,Entrega padrão,Rafaela Costela,B2B,Caucaia,Ceará,Nordeste,Jardinagem e paisagismo,decoração de jardim,428.16,7,119.89
2019-04-24,Envio rápido,Igor Sales,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,ferramentas de jardinagem,39.98,5,-26.66
2019-04-24,Envio rápido,Igor Sales,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,pesticidas,18.17,1,6.36
2016-12-03,Entrega padrão,Kaique Aragão,B2B,Boa Vista,Roraima,Norte,Materiais de construção,iluminação,206.45,3,80.51
2016-12-03,Entrega padrão,Kaique Aragão,B2B,Boa Vista,Roraima,Norte,Jardinagem e paisagismo,pesticidas,499.19,3,249.59
2016-12-03,Entrega padrão,Kaique Aragão,B2B,Boa Vista,Roraima,Norte,Materiais de construção,ferramentas,815.46,8,220.17
2016-12-03,Entrega padrão,Kaique Aragão,B2B,Boa Vista,Roraima,Norte,Jardinagem e paisagismo,sementes,53.24,6,24.49
2018-05-27,Entrega padrão,André Viana,B2C,Colombo,Paraná,Sul,Jardinagem e paisagismo,mudas,20.2,3,0.0
2018-05-27,Entrega padrão,André Viana,B2C,Colombo,Paraná,Sul,Jardinagem e paisagismo,pesticidas,154.22,7,74.03
2018-05-27,Entrega padrão,André Viana,B2C,Colombo,Paraná,Sul,Automotivo,pneus,717.97,4,80.77
2018-05-27,Entrega padrão,André Viana,B2C,Colombo,Paraná,Sul,Materiais de construção,ferramentas,1647.99,6,-288.4
2018-05-27,Entrega padrão,André Viana,B2C,Colombo,Paraná,Sul,Automotivo,equipamentos de limpeza,1264.72,3,395.22
2017-03-11,24 horas,Alice Ribeiro,B2B,Boa Vista,Roraima,Norte,Jardinagem e paisagismo,vasos,305.39,6,85.51
2018-10-21,Envio rápido,Luna Barbosa,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,65.61,3,20.5
2017-04-22,Entrega padrão,Mariane Moura,B2C,Nova Iguaçu,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,652.66,2,176.22
2017-04-22,Entrega padrão,Mariane Moura,B2C,Nova Iguaçu,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,72.42,3,33.31
2017-04-22,Entrega padrão,Mariane Moura,B2C,Nova Iguaçu,Rio de Janeiro,Sudeste,Automotivo,pneus,1597.83,5,447.39
2017-04-22,Entrega padrão,Mariane Moura,B2C,Nova Iguaçu,Rio de Janeiro,Sudeste,Materiais de construção,iluminação,713.59,3,121.31
2018-06-18,Envio rápido,Lucca Fernandes,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,encanamentos,814.86,2,47.93
2018-06-18,Envio rápido,Lucca Fernandes,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,sementes,76.5,6,36.72
2018-06-18,Envio rápido,Lucca Fernandes,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,747.46,4,366.25
2019-01-14,Econômica,Kamilly Correia,B2B,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,pesticidas,110.16,5,52.88
2019-01-14,Econômica,Kamilly Correia,B2B,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,713.8,6,185.59
2019-01-14,Econômica,Kamilly Correia,B2B,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,materiais de paisagismo,14157.77,5,283.16
2019-01-14,Econômica,Kamilly Correia,B2B,Goiânia,Goiás,Centro-Oeste,Materiais de construção,encanamentos,724.0,3,181.0
2016-09-07,Envio rápido,Evelyn Lima,B2B,Salvador,Bahia,Nordeste,Materiais de construção,iluminação,142.39,6,41.29
2016-09-07,Envio rápido,Evelyn Lima,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,sementes,198.83,8,93.45
2016-12-15,Entrega padrão,Isabel Araújo,B2C,São Paulo,São Paulo,Sudeste,Automotivo,equipamentos de limpeza,23799.86,4,7615.96
2016-05-24,Entrega padrão,Maria Sophia Costela,B2C,Caraguatatuba,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,44.06,2,21.15
2017-09-20,Econômica,Arthur Teixeira,B2C,São Paulo,São Paulo,Sudeste,Automotivo,pneus,951.52,14,456.73
2018-12-26,Entrega padrão,Mirella das Neves,B2C,Fortaleza,Ceará,Nordeste,Materiais de construção,ferramentas,2374.4,3,178.08
2018-12-26,Entrega padrão,Mirella das Neves,B2C,Fortaleza,Ceará,Nordeste,Materiais de construção,materiais de revestimento,5940.65,5,2138.63
2018-05-07,Econômica,Diogo Farias,B2B,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,mobiliário de exterior,185.23,1,51.86
2018-10-25,24 horas,Isabel Viana,B2C,Salvador,Bahia,Nordeste,Automotivo,ferramentas automotivas,679.97,1,292.39
2019-05-07,24 horas,Marcelo Rezende,B2C,Santo André,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,233.04,11,-178.66
2019-05-07,24 horas,Marcelo Rezende,B2C,Santo André,São Paulo,Sudeste,Automotivo,pneus,2132.37,4,239.89
2019-05-07,24 horas,Marcelo Rezende,B2C,Santo André,São Paulo,Sudeste,Jardinagem e paisagismo,sementes,415.21,5,134.94
2019-11-28,Econômica,Theo Castro,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,23.77,3,6.89
2019-11-28,Econômica,Theo Castro,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,365.24,6,123.27
2016-11-01,Econômica,Anthony Costa,B2B,Abaetetuba,Pará,Norte,Materiais de construção,materiais de revestimento,4833.66,8,-2497.39
2019-08-06,Entrega padrão,Lara Pinto,B2C,Caucaia,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,427.99,6,205.44
2019-08-06,Entrega padrão,Lara Pinto,B2C,Caucaia,Ceará,Nordeste,Automotivo,ferramentas automotivas,271.25,2,100.36
2019-08-06,Entrega padrão,Lara Pinto,B2C,Caucaia,Ceará,Nordeste,Jardinagem e paisagismo,sementes,452.88,9,226.44
2017-08-11,Entrega padrão,Melissa Aragão,B2C,Sobral,Ceará,Nordeste,Automotivo,pneus,1490.45,4,130.41
2017-08-11,Entrega padrão,Melissa Aragão,B2C,Sobral,Ceará,Nordeste,Automotivo,pneus,475.81,7,-107.06
2017-08-11,Entrega padrão,Melissa Aragão,B2C,Sobral,Ceará,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,453.8,4,51.05
2018-12-16,Entrega padrão,Vinicius Nunes,B2B,Goiânia,Goiás,Centro-Oeste,Materiais de construção,materiais de revestimento,1918.26,3,-1035.86
2018-12-16,Entrega padrão,Vinicius Nunes,B2B,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,mobiliário de exterior,296.37,2,29.64
2019-09-09,Envio rápido,Mirla Ramos,B2B,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,144.89,7,-231.83
2019-09-09,Envio rápido,Mirla Ramos,B2B,Teresina,Piauí,Nordeste,Automotivo,peças de reposição,1087.95,2,367.18
2019-09-09,Envio rápido,Mirla Ramos,B2B,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,mudas,156.13,5,52.69
2019-09-09,Envio rápido,Mirla Ramos,B2B,Teresina,Piauí,Nordeste,Materiais de construção,iluminação,72.03,2,-39.61
2019-09-09,Envio rápido,Mirla Ramos,B2B,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,pesticidas,70.5,4,24.68
2019-09-09,Envio rápido,Mirla Ramos,B2B,Teresina,Piauí,Nordeste,Materiais de construção,ferramentas,725.66,5,-134.77
2019-02-21,Entrega padrão,Breno Pires,B2B,Imperatriz,Maranhão,Nordeste,Automotivo,pneus,1134.16,3,85.06
2019-02-21,Entrega padrão,Breno Pires,B2B,Imperatriz,Maranhão,Nordeste,Automotivo,ferramentas automotivas,108.77,1,16.32
2019-02-21,Entrega padrão,Breno Pires,B2B,Imperatriz,Maranhão,Nordeste,Jardinagem e paisagismo,vasos,173.97,2,-21.75
2019-02-21,Entrega padrão,Breno Pires,B2B,Imperatriz,Maranhão,Nordeste,Jardinagem e paisagismo,fertilizantes,36.18,5,13.11
2019-02-21,Entrega padrão,Breno Pires,B2B,Imperatriz,Maranhão,Nordeste,Materiais de construção,iluminação,233.59,2,55.48
2019-02-21,Entrega padrão,Breno Pires,B2B,Imperatriz,Maranhão,Nordeste,Materiais de construção,materiais de revestimento,1315.49,9,-631.44
2017-08-09,Econômica,Pietra Almeida,B2C,Aracaju,Sergipe,Nordeste,Jardinagem e paisagismo,decoração de jardim,134.84,2,40.45
2017-08-09,Econômica,Pietra Almeida,B2C,Aracaju,Sergipe,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,387.33,2,112.33
2017-08-09,Econômica,Pietra Almeida,B2C,Aracaju,Sergipe,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,1522.72,7,715.68
2019-10-27,Entrega padrão,Isis Ferreira,B2C,Marabá,Pará,Norte,Materiais de construção,materiais de revestimento,1213.29,5,206.26
2019-10-27,Entrega padrão,Isis Ferreira,B2C,Marabá,Pará,Norte,Jardinagem e paisagismo,fertilizantes,855.37,7,384.92
2018-07-15,Econômica,Bryan da Conceição,B2C,Atibaia,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,747.46,5,270.95
2019-05-13,Econômica,Marina da Luz,B2C,Sinop,Mato Grosso,Centro-Oeste,Materiais de construção,iluminação,145.69,5,52.45
2019-05-13,Econômica,Marina da Luz,B2C,Sinop,Mato Grosso,Centro-Oeste,Jardinagem e paisagismo,sementes,20.94,2,10.05
2019-05-13,Econômica,Marina da Luz,B2C,Sinop,Mato Grosso,Centro-Oeste,Jardinagem e paisagismo,materiais de paisagismo,57.8,2,15.03
2019-05-13,Econômica,Marina da Luz,B2C,Sinop,Mato Grosso,Centro-Oeste,Automotivo,ferramentas automotivas,297.16,5,118.86
2019-05-26,Entrega padrão,Daniel Pinto,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,ferramentas de jardinagem,101.46,2,45.66
2016-08-24,Econômica,Guilherme da Paz,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,168.53,2,58.99
2017-09-12,Entrega padrão,Maria Eduarda Teixeira,B2B,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,decoração de jardim,903.92,7,271.18
2017-11-22,Econômica,Luiza Santos,B2C,Aracaju,Sergipe,Nordeste,Jardinagem e paisagismo,decoração de jardim,37.13,6,16.71
2017-11-22,Econômica,Luiza Santos,B2C,Aracaju,Sergipe,Nordeste,Automotivo,equipamentos de limpeza,285.26,2,77.02
2017-11-22,Econômica,Luiza Santos,B2C,Aracaju,Sergipe,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,67.15,5,17.46
2017-11-22,Econômica,Luiza Santos,B2C,Aracaju,Sergipe,Nordeste,Automotivo,ferramentas automotivas,1338.04,3,561.98
2016-10-11,Entrega padrão,Maria Fernanda Rodrigues,B2B,Campo Grande,Mato Grosso do Sul,Centro-Oeste,Materiais de construção,iluminação,159.36,7,11.95
2019-09-03,Econômica,João Pedro Silveira,B2C,Parauapebas,Pará,Norte,Jardinagem e paisagismo,vasos,37.06,1,9.64
2019-09-03,Econômica,João Pedro Silveira,B2C,Parauapebas,Pará,Norte,Jardinagem e paisagismo,pesticidas,271.73,4,127.71
2019-09-03,Econômica,João Pedro Silveira,B2C,Parauapebas,Pará,Norte,Jardinagem e paisagismo,pesticidas,499.19,3,249.59
2019-01-02,Envio rápido,Alexia Fogaça,B2B,Serra,Espírito Santo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,12.24,2,5.88
2016-11-06,Entrega padrão,Davi Lucas Correia,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,iluminação,68.14,6,29.98
2017-12-18,Entrega padrão,Joaquim Barros,B2C,Parnamirim,Rio Grande do Norte,Nordeste,Jardinagem e paisagismo,vasos,612.05,1,-53.55
2017-12-18,Entrega padrão,Joaquim Barros,B2C,Parnamirim,Rio Grande do Norte,Nordeste,Materiais de construção,iluminação,141.28,2,-67.11
2017-12-18,Entrega padrão,Joaquim Barros,B2C,Parnamirim,Rio Grande do Norte,Nordeste,Jardinagem e paisagismo,decoração de jardim,44.61,5,5.02
2017-05-15,Entrega padrão,Joaquim Peixoto,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,3800.93,4,190.05
2019-03-11,Econômica,Rodrigo Viana,B2B,Salvador,Bahia,Nordeste,Automotivo,ferramentas automotivas,380.66,4,72.33
2019-12-03,Entrega padrão,Arthur Vieira,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,41.34,5,7.24
2019-08-01,Entrega padrão,Juan Gonçalves,B2B,Sorocaba,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,59.57,4,28.59
2019-08-01,Entrega padrão,Juan Gonçalves,B2B,Sorocaba,São Paulo,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,529.99,6,185.5
2019-10-01,Econômica,Emanuel Cunha,B2C,Feira de Santana,Bahia,Nordeste,Jardinagem e paisagismo,pesticidas,560.59,3,274.69
2018-08-27,Entrega padrão,Vicente Aragão,B2B,Serra,Espírito Santo,Sudeste,Automotivo,ferramentas automotivas,163.1,3,50.56
2018-12-03,Entrega padrão,Miguel da Luz,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,1411.6,3,458.77
2018-12-03,Entrega padrão,Miguel da Luz,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,119.79,3,38.93
2018-12-03,Entrega padrão,Miguel da Luz,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,186.86,1,91.56
2019-07-22,Entrega padrão,Eduarda Teixeira,B2C,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,pesticidas,55.56,2,26.11
2019-07-22,Entrega padrão,Eduarda Teixeira,B2C,Recife,Pernambuco,Nordeste,Materiais de construção,ferramentas,766.01,2,76.6
2019-07-22,Entrega padrão,Eduarda Teixeira,B2C,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,171.2,3,59.92
2017-06-24,Entrega padrão,Pedro Lucas Ramos,B2C,Natal,Rio Grande do Norte,Nordeste,Automotivo,pneus,739.79,2,64.73
2017-06-24,Entrega padrão,Pedro Lucas Ramos,B2C,Natal,Rio Grande do Norte,Nordeste,Jardinagem e paisagismo,mudas,18.46,3,6.09
2017-06-24,Entrega padrão,Pedro Lucas Ramos,B2C,Natal,Rio Grande do Norte,Nordeste,Automotivo,pneus,489.52,3,30.59
2018-09-11,Entrega padrão,Manuela Sales,B2B,Foz do Iguaçu,Paraná,Sul,Automotivo,pneus,1766.91,7,198.78
2016-04-14,Entrega padrão,Marina Sales,B2B,Feira de Santana,Bahia,Nordeste,Jardinagem e paisagismo,sementes,26.62,3,12.25
2018-12-10,Envio rápido,Pedro Miguel Rodrigues,B2B,Sertãozinho,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,931.33,8,337.61
2019-08-19,Econômica,Isaac Silveira,B2C,Curitiba,Paraná,Sul,Jardinagem e paisagismo,decoração de jardim,33.7,3,4.21
2019-12-15,24 horas,Antônio Novaes,B2C,Itabuna,Bahia,Nordeste,Materiais de construção,iluminação,905.6,6,-996.16
2019-12-15,24 horas,Antônio Novaes,B2C,Itabuna,Bahia,Nordeste,Materiais de construção,iluminação,191.52,3,-90.97
2019-12-15,24 horas,Antônio Novaes,B2C,Itabuna,Bahia,Nordeste,Automotivo,ferramentas automotivas,133.5,3,-16.69
2019-12-15,24 horas,Antônio Novaes,B2C,Itabuna,Bahia,Nordeste,Jardinagem e paisagismo,decoração de jardim,323.79,6,84.99
2019-09-20,Entrega padrão,Gustavo da Cruz,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,509.83,5,107.06
2019-09-20,Entrega padrão,Gustavo da Cruz,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,79.29,2,20.61
2019-09-20,Entrega padrão,Gustavo da Cruz,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,56.92,3,16.51
2018-09-13,Entrega padrão,Ana Clara Nogueira,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,mudas,35.6,3,16.38
2018-09-13,Entrega padrão,Ana Clara Nogueira,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,sementes,37.64,3,17.69
2018-09-13,Entrega padrão,Ana Clara Nogueira,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,70.39,4,26.4
2019-08-11,Econômica,Manuela Sales,B2B,São Luís,Maranhão,Nordeste,Jardinagem e paisagismo,pesticidas,602.48,5,283.17
2018-11-05,Entrega padrão,Manuela Fernandes,B2B,João Pessoa,Paraíba,Nordeste,Materiais de construção,iluminação,171.69,6,27.9
2017-06-19,Envio rápido,Isabel Almeida,B2B,São Vicente,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,20.84,3,-15.28
2017-06-19,Envio rápido,Isabel Almeida,B2B,São Vicente,São Paulo,Sudeste,Materiais de construção,ferramentas,2186.66,4,191.33
2017-06-19,Envio rápido,Isabel Almeida,B2B,São Vicente,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,70.5,4,24.68
2016-07-05,Envio rápido,Pedro Lucas Campos,B2B,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,603.62,4,211.27
2016-07-05,Envio rápido,Pedro Lucas Campos,B2B,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,110.27,2,11.03
2017-12-21,Entrega padrão,Marcos Vinicius Costa,B2B,João Pessoa,Paraíba,Nordeste,Jardinagem e paisagismo,sementes,39.77,2,13.42
2018-04-11,Entrega padrão,Isaac da Conceição,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,386.78,3,150.85
2018-04-11,Entrega padrão,Isaac da Conceição,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,vasos,1970.33,3,275.85
2018-04-11,Entrega padrão,Isaac da Conceição,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,vasos,512.24,9,20.49
2018-04-11,Entrega padrão,Isaac da Conceição,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,163.31,4,53.08
2016-05-27,Entrega padrão,Luiz Henrique Peixoto,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,vasos,348.92,3,26.17
2016-05-27,Entrega padrão,Luiz Henrique Peixoto,B2C,Manaus,Amazonas,Norte,Materiais de construção,ferramentas,1223.22,2,-17.47
2016-05-27,Entrega padrão,Luiz Henrique Peixoto,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,decoração de jardim,45.53,3,10.81
2019-07-07,Entrega padrão,Rodrigo Novaes,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,415.26,3,-46.72
2017-02-17,Entrega padrão,Nicolas Mendes,B2B,São José dos Pinhais,Paraná,Sul,Jardinagem e paisagismo,pesticidas,121.99,6,54.9
2019-06-17,Econômica,Pedro Lucas Ramos,B2C,São José,Santa Catarina,Sul,Automotivo,ferramentas automotivas,1631.84,6,367.16
2019-06-17,Econômica,Pedro Lucas Ramos,B2C,São José,Santa Catarina,Sul,Jardinagem e paisagismo,decoração de jardim,81.33,5,6.1
2019-11-14,Envio rápido,Marcela da Conceição,B2B,São Paulo,São Paulo,Sudeste,Automotivo,pneus,2141.83,5,556.88
2019-12-12,Entrega padrão,Luiz Otávio Carvalho,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,50.84,1,17.16
2019-12-12,Entrega padrão,Luiz Otávio Carvalho,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,61.0,3,27.45
2019-12-12,Entrega padrão,Luiz Otávio Carvalho,B2C,São Paulo,São Paulo,Sudeste,Automotivo,pneus,397.73,2,99.43
2018-06-29,Econômica,Evelyn Novaes,B2C,Paulista,Pernambuco,Nordeste,Materiais de construção,ferramentas,414.66,2,70.49
